frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
276,9200,608.35,709.49,0.999,468.21,863.58,1.0,764.39,871.86,0.999,405.02,1091.12,0.977,832.75,1101.26,0.907,487.75,979.1,0.285,755.93,993.5,0.146,507.23,1239.34,1.0,690.61,1250.57,1.0,420.94,1407.94,0.924,763.81,1425.56,0.884,428.64,1658.61,0.917,751.73,1683.3,0.945,436.75,1718.93,0.909,738.58,1742.02,0.936,390.12,1651.23,0.695,781.77,1671.35,0.788,posterior,616.2985975765474,867.7216186742928,False,604.554607219146,1160.0742504438058,586.8061261140443
277,9233,608.37,677.8,0.999,467.95,830.59,1.0,766.23,841.98,0.999,397.76,1061.99,0.957,840.45,1079.32,0.847,481.24,976.07,0.144,753.32,986.59,0.081,505.67,1214.46,0.999,689.64,1225.99,0.999,423.08,1402.62,0.865,761.71,1422.7,0.781,428.7,1658.61,0.856,751.73,1683.3,0.869,436.92,1719.14,0.862,738.66,1742.59,0.87,390.09,1651.16,0.611,781.86,1670.89,0.641,posterior,617.0867667795997,836.2830094797035,False,604.3684606574928,1137.7960990390554,586.8834522664788
278,9266,608.14,639.25,0.999,467.51,789.92,1.0,767.72,805.51,0.999,393.05,1030.92,0.856,848.11,1054.8,0.685,481.65,963.11,0.072,748.47,971.45,0.044,503.63,1187.64,0.999,689.53,1200.59,0.999,428.75,1388.02,0.881,761.75,1416.31,0.839,428.7,1658.61,0.826,751.73,1683.3,0.853,436.85,1718.93,0.837,738.66,1742.77,0.836,390.11,1650.94,0.52,781.98,1670.28,0.568,posterior,617.6157710492134,797.7165350850021,False,604.6982898553352,1111.4055855818965,586.9026123135907
279,9300,608.57,595.06,0.999,466.71,746.23,0.999,770.41,763.49,0.999,389.1,983.31,0.879,849.16,1016.42,0.771,482.03,962.26,0.057,742.04,967.13,0.043,504.14,1158.98,0.998,689.83,1173.09,0.998,434.0,1373.96,0.904,760.78,1403.19,0.91,428.7,1658.63,0.821,751.59,1683.38,0.855,436.85,1719.04,0.838,738.54,1743.08,0.836,390.11,1650.72,0.476,781.98,1670.14,0.487,posterior,618.5618796551712,754.8573063144477,False,605.4155830085687,1081.3386616657644,587.6969806911833
280,9333,608.37,550.41,0.999,465.61,705.06,1.0,772.36,722.73,0.999,380.8,938.98,0.931,848.41,971.54,0.904,475.0,967.41,0.109,741.6,975.47,0.112,505.72,1134.29,0.998,690.87,1144.97,0.998,438.49,1361.29,0.976,761.73,1393.46,0.955,428.78,1658.61,0.929,751.54,1683.4,0.929,436.94,1719.04,0.919,738.58,1743.18,0.914,390.11,1650.59,0.581,781.9,1670.0,0.578,posterior,618.9827312839666,713.8980399366428,False,606.1912972080083,1052.8185325842276,586.8835424231044
281,9366,608.64,506.47,0.999,463.37,669.07,1.0,773.08,677.25,0.999,373.46,899.4,0.949,846.9,926.67,0.905,472.97,970.63,0.195,743.74,981.42,0.121,506.77,1104.32,0.998,691.35,1114.02,0.998,440.24,1344.1,0.976,759.78,1385.24,0.954,428.74,1658.45,0.924,751.23,1683.45,0.912,436.94,1718.76,0.909,738.33,1743.28,0.904,390.09,1650.33,0.59,779.61,1670.27,0.561,posterior,618.2244685422819,673.1575442891749,False,605.9062758425596,1022.7648482084728,586.2441808986654
282,9400,609.63,465.69,0.999,461.46,621.72,1.0,774.08,632.62,1.0,364.05,855.8,0.972,843.75,882.79,0.968,462.43,967.49,0.261,761.47,992.3,0.39,508.83,1072.5,0.999,692.81,1076.41,0.999,442.61,1331.08,0.985,758.02,1372.0,0.97,428.74,1658.29,0.951,751.13,1683.45,0.936,436.94,1718.55,0.944,738.37,1743.86,0.941,389.9,1650.28,0.677,779.51,1670.3,0.632,posterior,617.7673091530245,627.170542153141,False,606.0479198824062,989.1601021852097,586.1819194920663
283,9433,611.73,430.3,0.999,459.29,584.63,1.0,774.29,587.57,1.0,360.32,820.53,0.962,841.71,843.54,0.977,455.04,967.79,0.321,786.22,1008.32,0.643,511.94,1045.07,0.999,694.31,1044.78,0.999,445.48,1322.32,0.974,757.19,1356.35,0.944,428.86,1658.34,0.934,751.13,1683.45,0.905,437.02,1718.73,0.923,738.43,1744.4,0.907,389.86,1650.23,0.669,779.42,1670.33,0.604,posterior,616.7886863194651,586.1006414546366,False,606.5601919976119,959.752411937136,586.1826291162706
284,9466,612.23,389.41,1.0,458.54,546.44,1.0,774.57,544.57,1.0,359.53,782.56,0.959,840.87,814.28,0.98,444.83,970.64,0.48,808.45,1021.49,0.787,513.63,1022.53,1.0,694.06,1023.41,0.999,448.03,1312.97,0.976,756.87,1352.61,0.951,428.96,1658.37,0.957,751.17,1683.45,0.936,437.08,1718.77,0.95,738.43,1745.48,0.937,389.84,1650.29,0.753,779.62,1670.51,0.684,posterior,616.5556144281186,545.5023320456667,False,606.8780641918974,934.4839516135754,586.2424575277487
285,9500,612.81,356.19,1.0,457.54,506.64,1.0,775.11,497.55,1.0,358.34,740.32,0.931,839.18,773.89,0.986,429.12,968.33,0.518,830.64,1015.77,0.841,513.6,1000.53,1.0,693.01,1003.48,0.999,451.45,1310.99,0.97,755.96,1350.38,0.964,428.91,1658.39,0.959,751.22,1683.45,0.938,437.05,1718.82,0.959,738.55,1746.44,0.949,389.97,1650.09,0.76,779.74,1671.0,0.696,posterior,616.3264114264174,502.09434267653023,False,606.705996590408,908.8400695165991,586.3302520781615
286,9533,614.52,332.68,1.0,457.19,478.21,1.0,775.32,469.51,1.0,355.75,704.01,0.963,837.6,737.26,0.991,410.33,958.13,0.652,849.17,1007.66,0.886,514.5,982.75,1.0,693.56,985.59,1.0,456.55,1309.53,0.989,755.59,1346.69,0.986,428.89,1658.39,0.981,751.23,1683.44,0.973,437.02,1718.99,0.98,738.7,1748.16,0.972,390.65,1649.96,0.825,780.21,1671.3,0.782,posterior,616.2570997886762,473.8581003058782,False,607.1972194580277,889.7692401817872,586.6450563190302
287,9566,617.02,301.98,1.0,457.78,454.46,1.0,777.45,444.4,1.0,355.39,679.0,0.978,836.75,698.8,0.991,390.18,943.81,0.791,862.21,981.1,0.898,517.47,964.54,1.0,696.16,966.55,0.999,458.85,1306.42,0.993,755.93,1339.23,0.989,428.86,1658.4,0.988,751.37,1683.47,0.979,437.02,1719.21,0.987,739.33,1748.66,0.973,392.21,1650.07,0.875,780.59,1671.24,0.803,posterior,617.6122342600225,449.43108926562354,False,608.8782358847604,871.5726365034398,587.2877863520765
288,9600,620.65,281.87,1.0,458.82,431.35,1.0,780.32,420.33,1.0,352.99,654.93,0.978,837.31,665.81,0.992,375.95,926.98,0.773,869.49,947.97,0.9,518.66,952.24,1.0,697.47,956.0,1.0,459.77,1305.01,0.992,756.81,1333.27,0.989,428.85,1658.65,0.987,751.52,1683.55,0.979,436.9,1719.62,0.984,740.3,1748.87,0.971,393.61,1650.08,0.879,781.82,1673.53,0.823,posterior,619.5691311394235,425.842035406407,False,610.1006892779457,856.8338486597447,588.1570994328467
289,9633,623.95,267.44,1.0,459.98,410.01,1.0,783.31,400.49,1.0,351.5,632.29,0.982,838.88,640.2,0.992,358.85,901.68,0.823,872.08,914.77,0.866,519.89,941.18,1.0,697.77,944.54,1.0,462.15,1301.82,0.993,756.83,1331.32,0.992,428.85,1659.11,0.987,751.48,1683.73,0.979,436.69,1720.17,0.986,740.3,1749.6,0.975,395.04,1650.09,0.859,782.09,1674.58,0.809,posterior,621.6449901732207,405.2520923850053,False,611.2877777064118,843.6509637853503,588.5324131001042
290,9666,625.66,256.84,1.0,462.3,393.25,1.0,786.3,388.69,1.0,350.25,614.86,0.984,843.18,623.3,0.992,351.38,878.4,0.819,874.18,896.49,0.861,522.97,933.14,1.0,700.53,936.49,0.999,465.0,1299.13,0.993,755.39,1327.69,0.99,428.72,1659.81,0.987,751.61,1683.8,0.977,436.54,1721.21,0.987,740.46,1750.18,0.973,395.51,1650.44,0.848,781.97,1675.19,0.794,posterior,624.3001642610195,390.97238604066825,False,613.4948144988548,834.1803418891269,588.620356020065
291,9700,627.05,251.77,1.0,467.49,384.68,1.0,787.28,375.3,1.0,350.94,599.2,0.983,845.94,602.26,0.993,348.65,861.0,0.807,875.04,868.54,0.806,524.33,930.4,1.0,701.09,933.38,1.0,470.99,1298.3,0.989,753.32,1327.37,0.99,428.48,1660.35,0.977,751.74,1684.01,0.976,435.92,1722.74,0.981,740.39,1751.31,0.981,397.59,1650.75,0.728,783.28,1675.55,0.749,posterior,627.3855121389006,379.9903482798168,False,615.3278851803152,828.0869682131301,589.2961262648956
292,9733,629.2,246.34,1.0,471.99,377.39,1.0,787.62,366.77,1.0,352.13,589.1,0.976,845.37,595.97,0.995,347.55,843.29,0.804,875.36,861.64,0.875,523.81,923.27,1.0,700.35,928.22,1.0,474.01,1297.45,0.981,751.39,1327.49,0.99,428.07,1660.35,0.97,752.05,1684.35,0.977,434.76,1723.47,0.977,740.45,1752.89,0.981,400.64,1651.81,0.744,784.77,1677.22,0.809,posterior,629.8033542085325,372.0812457804509,False,616.0181563349562,822.5133790694136,590.1543202239548
293,9766,631.77,243.98,1.0,476.72,373.41,1.0,788.31,361.09,1.0,353.78,582.85,0.975,844.42,591.64,0.994,346.95,831.32,0.823,874.74,851.07,0.861,523.74,918.1,1.0,700.11,924.02,1.0,478.13,1295.29,0.985,749.2,1326.38,0.991,427.83,1660.35,0.973,752.3,1684.42,0.978,434.26,1723.82,0.98,740.5,1753.38,0.983,403.8,1652.69,0.722,786.52,1678.15,0.785,posterior,632.5138911770953,367.2542852395726,False,617.0579530434452,818.5116976374125,591.2685542617692
294,9800,634.04,243.14,1.0,478.57,372.71,1.0,789.14,359.95,1.0,356.24,584.86,0.975,844.06,593.76,0.994,349.92,831.2,0.804,872.94,846.84,0.873,524.92,909.93,1.0,700.63,916.69,0.999,480.41,1290.21,0.982,747.08,1322.91,0.989,427.51,1660.26,0.967,752.44,1684.5,0.973,433.6,1724.13,0.975,740.57,1754.23,0.977,407.4,1653.08,0.725,787.32,1678.65,0.778,posterior,633.8532052016744,366.3282621603091,False,617.9093262041506,814.7422002584301,592.2227486227927
295,9833,635.56,241.38,1.0,479.56,374.08,1.0,789.85,360.69,1.0,357.91,584.81,0.976,843.57,598.41,0.991,349.55,829.9,0.808,871.97,854.43,0.851,526.11,914.91,1.0,701.14,921.4,0.999,481.66,1290.42,0.992,745.6,1324.81,0.991,427.42,1660.76,0.983,752.63,1684.71,0.977,433.71,1725.74,0.987,741.07,1755.01,0.978,407.19,1653.39,0.791,787.32,1679.32,0.774,posterior,634.7044110608456,367.3880769020388,False,618.5395739890497,817.2581407833715,592.3231881817685
296,9866,637.32,242.44,1.0,481.1,375.43,1.0,790.53,360.63,1.0,359.1,590.87,0.973,843.23,597.9,0.993,347.78,838.23,0.846,872.59,858.6,0.881,525.76,916.09,1.0,700.25,922.35,1.0,483.12,1292.87,0.984,744.89,1327.63,0.99,426.94,1661.7,0.973,752.63,1685.35,0.976,432.86,1727.38,0.979,740.96,1756.52,0.978,409.1,1654.61,0.753,788.5,1680.6,0.797,posterior,635.815481969352,368.0282603971667,False,618.7592416193903,818.524242509578,592.8567473792959
297,9900,640.2,239.08,1.0,481.5,374.83,1.0,793.32,363.41,1.0,360.24,595.12,0.984,843.08,600.78,0.993,346.84,841.74,0.892,872.37,862.68,0.888,525.38,915.2,1.0,699.66,922.31,0.999,483.55,1292.29,0.984,742.29,1327.8,0.99,426.74,1662.24,0.973,752.58,1685.61,0.976,432.06,1727.66,0.977,741.01,1756.93,0.977,410.04,1655.48,0.765,789.63,1681.53,0.799,posterior,637.4083255860669,369.1203655853759,False,618.9674140552493,818.9424113108008,593.1829062288817
298,9933,640.98,236.41,1.0,480.45,377.65,1.0,795.74,367.14,1.0,362.17,599.48,0.987,844.51,605.31,0.992,348.14,847.24,0.862,873.71,865.68,0.872,526.79,913.98,1.0,700.53,920.2,1.0,481.99,1291.28,0.994,743.58,1326.46,0.991,426.8,1662.81,0.987,752.69,1685.53,0.978,432.24,1728.2,0.986,741.53,1756.6,0.975,409.72,1655.31,0.847,789.63,1681.8,0.797,posterior,638.095301650869,372.3974623911063,False,619.723664039803,819.550464291461,593.2813176227253
299,9966,642.12,240.62,1.0,480.23,381.41,1.0,795.91,371.81,1.0,362.72,603.16,0.979,844.61,610.21,0.991,350.53,851.19,0.81,873.59,869.43,0.873,526.47,915.6,1.0,700.2,922.43,0.999,478.92,1291.46,0.991,743.92,1327.33,0.988,426.8,1663.88,0.982,752.69,1685.66,0.971,432.14,1729.15,0.982,741.58,1756.78,0.969,410.3,1655.31,0.822,789.99,1684.39,0.77,posterior,638.0729607128155,376.6111568013125,False,619.3947262841837,822.1018742346083,593.501163945022
300,10000,641.01,243.47,1.0,478.74,385.85,1.0,794.95,377.22,1.0,362.19,615.41,0.96,845.24,621.26,0.986,356.93,867.21,0.707,873.71,883.0,0.863,526.9,916.85,0.999,700.01,923.94,0.999,474.32,1291.94,0.983,744.79,1328.58,0.974,426.75,1664.16,0.97,752.69,1685.8,0.946,432.21,1729.9,0.969,741.58,1757.07,0.939,410.63,1655.14,0.8,789.99,1687.49,0.712,posterior,636.842858584799,381.5344499139117,False,618.7279372236593,825.201581168779,593.5994437787515
301,10033,640.05,249.16,1.0,478.33,399.21,1.0,794.92,390.89,1.0,362.43,635.74,0.968,848.03,640.89,0.988,364.3,885.11,0.748,874.56,900.57,0.865,527.49,919.47,0.999,699.86,926.77,0.999,469.26,1292.08,0.978,746.11,1328.21,0.972,426.75,1664.06,0.964,752.69,1685.8,0.94,432.14,1729.69,0.957,741.68,1757.07,0.923,411.03,1654.98,0.813,790.47,1686.97,0.726,posterior,636.6256880107541,395.04904391292416,False,618.5339431982321,832.0972042521547,593.8314892895647
302,10066,640.43,262.86,1.0,477.45,419.69,1.0,794.58,412.98,1.0,361.71,662.6,0.962,850.34,670.36,0.989,377.97,903.66,0.63,872.94,922.74,0.843,526.43,925.14,0.999,698.46,933.03,0.999,465.55,1292.82,0.968,746.73,1329.67,0.963,426.66,1663.72,0.949,752.81,1685.96,0.925,432.14,1729.54,0.949,741.68,1757.46,0.929,411.27,1654.79,0.738,790.47,1686.97,0.668,posterior,636.0159363908443,416.3366759068051,False,617.6702267064085,843.5729850477708,593.8914594756784
303,10100,640.56,288.79,1.0,476.84,449.29,1.0,794.76,440.04,1.0,361.02,694.26,0.969,855.79,702.65,0.99,393.72,918.26,0.556,870.02,942.15,0.793,524.43,936.01,1.0,697.29,946.37,0.999,462.81,1294.96,0.974,746.74,1332.82,0.968,426.66,1663.72,0.954,753.02,1685.84,0.928,432.25,1729.79,0.956,741.93,1757.46,0.937,411.07,1654.55,0.71,790.19,1686.82,0.648,posterior,635.7999078592836,444.66529510501357,False,616.9465948642452,860.2398472627418,593.8575135483657
304,10133,640.38,321.64,0.999,475.12,485.18,1.0,794.15,471.98,1.0,359.18,734.84,0.969,862.96,738.11,0.983,415.03,930.49,0.487,862.59,958.11,0.647,522.76,954.58,0.999,696.92,966.31,0.999,457.46,1298.05,0.973,747.3,1334.86,0.962,426.71,1663.65,0.94,753.08,1685.81,0.91,432.26,1729.98,0.936,741.93,1757.98,0.92,410.78,1654.31,0.653,790.19,1686.47,0.594,posterior,634.6359501794498,478.5793474164748,False,615.9603713197145,881.8715381074464,593.7904587313149
305,10166,639.9,360.93,0.999,474.23,524.19,1.0,793.75,511.19,1.0,356.98,778.41,0.957,870.66,772.0,0.974,432.37,944.6,0.198,854.63,969.48,0.337,522.55,981.65,0.999,697.84,991.14,0.999,454.08,1303.46,0.96,749.22,1339.24,0.941,426.73,1663.65,0.907,753.0,1685.81,0.859,432.29,1730.12,0.894,741.84,1757.98,0.875,410.53,1654.36,0.595,790.12,1686.4,0.521,posterior,633.9931803879798,517.6911271373967,False,615.934802788347,908.2009462655126,593.6958872140113
306,10200,640.47,402.06,1.0,472.05,571.65,1.0,794.22,561.95,1.0,355.68,814.48,0.966,875.77,815.47,0.958,440.55,941.5,0.226,834.75,972.19,0.232,521.23,1017.68,0.999,699.21,1024.55,0.999,450.72,1309.67,0.985,755.6,1343.99,0.97,426.78,1663.65,0.946,753.12,1685.77,0.922,432.38,1730.12,0.935,741.88,1758.22,0.922,410.2,1654.04,0.643,790.12,1686.26,0.589,posterior,633.133356742781,566.8017586004103,False,616.0222878186842,941.3790375235483,593.6435424680137
307,10233,640.44,435.45,0.999,471.17,605.52,1.0,794.3,606.07,1.0,355.64,846.05,0.962,879.45,857.38,0.933,450.37,945.55,0.118,810.39,968.39,0.123,521.35,1045.5,0.999,701.47,1055.45,0.999,448.5,1313.32,0.981,758.28,1348.49,0.962,426.86,1663.62,0.932,753.12,1685.73,0.924,432.71,1729.99,0.916,741.85,1758.28,0.913,409.62,1653.56,0.61,789.97,1685.55,0.585,posterior,632.7384834550714,605.7967221922825,False,616.491702810961,968.6853005997598,593.5393971678483
308,10266,639.85,476.52,0.999,471.89,645.58,1.0,794.33,648.08,0.999,356.51,886.38,0.923,883.93,894.11,0.92,457.64,949.8,0.075,791.83,966.05,0.14,521.49,1075.28,0.999,703.45,1085.03,0.999,449.24,1323.36,0.962,761.71,1359.04,0.922,427.04,1663.65,0.897,753.19,1685.74,0.881,433.19,1730.16,0.88,741.91,1758.41,0.853,408.87,1653.5,0.579,789.81,1685.07,0.536,posterior,633.1113484897386,646.8296711975306,False,617.5315621910304,997.9192139875621,593.4433460602008
309,10300,639.24,519.06,0.999,473.33,677.35,0.999,794.24,688.05,0.999,359.92,918.37,0.884,884.06,930.99,0.87,466.27,943.98,0.041,776.64,962.52,0.063,522.03,1096.3,0.999,706.1,1107.45,0.999,449.33,1332.71,0.956,767.15,1369.06,0.92,427.35,1663.72,0.879,753.25,1685.91,0.877,433.81,1730.35,0.867,741.91,1758.51,0.821,407.86,1653.5,0.547,789.36,1684.45,0.509,posterior,633.7885245386522,682.6988822150204,False,618.9278153104734,1022.0545724288555,593.2325038062496
310,10333,638.76,558.34,0.999,474.56,715.04,0.999,793.74,722.74,0.998,366.56,953.24,0.839,881.93,968.27,0.716,473.12,941.75,0.044,764.32,958.3,0.034,521.62,1115.55,0.998,707.32,1128.75,0.998,449.5,1339.01,0.908,769.29,1375.36,0.889,427.78,1663.75,0.829,753.25,1686.21,0.851,434.52,1730.29,0.836,741.89,1758.76,0.812,406.52,1653.35,0.505,788.82,1684.13,0.501,posterior,634.1503249560585,718.8880914346645,False,619.5477720484865,1045.327412024169,592.9370309482747
311,10366,637.87,595.97,1.0,476.11,754.92,1.0,791.82,761.0,0.999,370.97,990.92,0.968,879.55,1000.45,0.877,474.55,935.69,0.121,770.89,950.38,0.061,521.34,1143.18,0.999,708.09,1158.33,0.999,446.97,1339.06,0.974,773.23,1381.3,0.975,427.9,1663.73,0.972,753.25,1686.37,0.986,434.73,1730.25,0.963,741.88,1758.76,0.981,404.99,1653.14,0.815,788.62,1683.46,0.869,posterior,633.9670324025217,757.9619144181669,False,619.7614808753997,1072.0902567081253,592.5548969946412
312,10400,633.94,631.62,0.999,477.17,790.12,1.0,788.42,793.52,0.999,376.83,1025.51,0.973,876.52,1026.9,0.812,472.65,932.41,0.228,768.17,950.81,0.071,521.81,1172.67,0.999,706.97,1184.39,0.999,441.82,1365.69,0.908,772.57,1393.6,0.845,427.9,1663.73,0.871,753.25,1686.43,0.899,434.99,1730.16,0.856,741.88,1758.76,0.875,402.18,1653.23,0.624,788.37,1682.95,0.698,posterior,632.7969672973252,791.8209054079875,False,618.865926251085,1099.1183396957629,591.8560603152641
313,10433,632.54,661.99,1.0,478.75,821.16,1.0,785.74,821.7,0.999,388.0,1046.64,0.977,871.82,1053.62,0.815,477.31,929.95,0.42,765.22,960.94,0.12,523.06,1196.46,1.0,708.67,1205.78,1.0,435.89,1379.37,0.93,771.81,1406.03,0.825,427.98,1663.71,0.918,753.33,1686.35,0.93,435.09,1729.82,0.912,741.91,1758.66,0.917,400.75,1653.1,0.735,786.57,1683.4,0.787,posterior,632.2448206054075,821.4327839415798,False,618.9105211170981,1121.2992469097424,591.0778367112894
314,10466,628.18,688.36,1.0,478.18,852.15,1.0,781.51,849.67,0.999,394.94,1075.27,0.977,863.09,1079.13,0.857,483.6,937.71,0.283,764.87,978.32,0.111,522.68,1220.38,1.0,708.52,1229.72,1.0,431.19,1395.6,0.893,770.26,1416.43,0.834,427.98,1663.71,0.879,753.33,1686.4,0.924,435.19,1729.42,0.863,741.91,1758.65,0.906,399.31,1653.03,0.652,786.48,1683.13,0.763,posterior,629.8438882330025,850.9091339437209,False,617.4401923011188,1144.1855312095736,590.7211938704777
315,10500,625.37,716.31,1.0,477.51,876.2,1.0,776.61,873.52,0.999,400.43,1096.85,0.985,852.43,1101.62,0.824,482.21,956.15,0.382,758.0,992.13,0.103,522.39,1243.84,1.0,707.47,1248.34,1.0,429.03,1403.4,0.894,771.1,1429.65,0.781,428.14,1663.69,0.892,753.33,1686.4,0.925,435.68,1728.7,0.891,741.9,1758.3,0.921,398.94,1653.06,0.69,785.72,1682.86,0.788,posterior,627.0621283037991,874.8597473850316,False,615.9712117458262,1163.3331507599921,590.5623104536567
316,10533,624.17,741.17,0.999,477.34,897.54,1.0,774.02,892.31,0.999,403.68,1118.63,0.977,841.83,1110.1,0.585,486.2,981.06,0.347,750.66,1014.21,0.036,523.19,1255.74,1.0,708.15,1259.74,1.0,425.92,1409.31,0.892,769.75,1437.16,0.751,428.29,1663.69,0.904,753.36,1686.4,0.923,435.98,1728.22,0.902,741.88,1757.95,0.919,397.5,1653.09,0.703,782.63,1682.51,0.77,posterior,625.6764498540244,894.9272263038991,False,615.1890609944758,1176.5818122682217,589.4994378300357
317,10566,619.69,761.79,1.0,476.66,920.37,1.0,772.59,913.5,1.0,406.81,1140.68,0.984,830.73,1123.8,0.62,490.13,1008.26,0.259,743.83,1023.46,0.038,523.78,1274.94,1.0,708.98,1276.41,1.0,425.39,1397.31,0.877,767.59,1438.92,0.633,428.55,1663.69,0.926,753.38,1686.45,0.921,436.53,1727.98,0.936,741.89,1757.75,0.949,397.26,1653.49,0.755,779.76,1682.64,0.784,posterior,624.6256245428863,916.9366244450285,False,614.6307036782431,1191.1351245998558,588.8596808918004
318,10600,616.8,781.51,1.0,477.05,937.44,1.0,772.67,938.04,1.0,410.55,1156.4,0.971,828.58,1146.12,0.641,498.47,1028.53,0.218,740.82,1041.62,0.054,523.29,1294.84,1.0,708.58,1296.99,1.0,424.08,1392.9,0.886,765.27,1444.95,0.688,428.69,1663.67,0.96,753.36,1686.45,0.957,436.72,1727.41,0.967,741.83,1757.46,0.978,396.32,1653.78,0.843,776.2,1682.72,0.848,posterior,624.8600230668237,937.7380031742913,False,614.3081261915282,1207.1640693235402,587.7668089153543
319,10633,616.86,793.7,1.0,477.67,952.46,1.0,773.84,954.74,0.999,414.19,1164.47,0.939,825.56,1154.75,0.561,507.68,1050.8,0.151,740.53,1059.98,0.054,523.08,1308.91,1.0,709.5,1315.05,1.0,419.26,1389.07,0.847,764.58,1446.65,0.583,428.84,1663.35,0.932,753.36,1686.45,0.916,437.35,1726.09,0.948,741.84,1757.03,0.961,395.05,1653.9,0.753,774.2,1681.99,0.732,posterior,625.7577194912099,953.6033354069302,False,614.3317805473185,1218.9429229515047,587.1114675472168
320,10666,616.14,804.44,1.0,477.86,959.89,1.0,773.16,966.5,0.999,418.18,1172.38,0.929,822.8,1165.41,0.666,512.07,1059.91,0.118,740.13,1065.94,0.061,522.68,1318.33,1.0,710.19,1324.58,1.0,415.45,1386.89,0.935,764.73,1445.86,0.765,429.03,1663.03,0.974,753.36,1686.44,0.963,438.19,1725.02,0.98,741.87,1756.38,0.983,393.5,1654.22,0.859,772.57,1681.4,0.815,posterior,625.5112528180748,963.1956703516657,False,614.0544191217541,1226.113869680117,586.5315946916123
321,10700,619.88,809.95,1.0,477.81,965.02,1.0,773.36,973.26,0.999,418.1,1176.31,0.924,820.28,1170.07,0.627,512.46,1071.0,0.122,739.78,1070.0,0.063,520.69,1323.24,1.0,708.98,1331.58,1.0,406.97,1397.69,0.874,765.43,1445.72,0.68,429.39,1663.13,0.936,753.34,1686.44,0.924,439.32,1725.57,0.952,741.87,1755.86,0.963,392.16,1654.55,0.764,772.43,1680.22,0.749,posterior,625.5838236048096,969.140857271763,False,612.7828089975428,1231.5041702360948,586.4424415704276
322,10733,618.29,815.16,1.0,476.95,968.48,1.0,774.15,980.72,1.0,418.05,1182.63,0.957,820.78,1177.52,0.482,521.09,1097.08,0.324,738.63,1093.51,0.073,519.37,1328.61,1.0,708.95,1335.53,1.0,407.2,1393.32,0.861,765.85,1441.61,0.533,429.52,1662.75,0.969,753.34,1686.28,0.957,439.42,1724.02,0.979,741.88,1754.79,0.986,391.23,1654.95,0.84,772.43,1680.66,0.825,posterior,625.5486787155752,974.6007219844603,False,599.7362181317466,1245.6872129129674,586.2393085183841
323,10766,617.38,811.65,1.0,476.19,967.55,1.0,773.93,977.1,1.0,416.48,1184.0,0.96,820.18,1177.67,0.649,521.74,1084.42,0.219,738.8,1082.56,0.078,518.67,1325.56,1.0,708.91,1333.86,1.0,407.47,1390.33,0.917,767.78,1442.68,0.725,429.74,1662.75,0.976,753.34,1686.31,0.972,439.98,1724.02,0.982,741.9,1754.48,0.988,390.09,1655.39,0.862,772.01,1680.26,0.859,posterior,625.0598458500883,972.3259112242717,False,612.3969391698912,1233.0974984508614,585.9971510210379
